"uri"	"language"	"interactivity_type"	"interactivity_level"	"learning_resource_type"	"title"	"description"	"age_range"
"http://educainternet.es/excursions/198"	"es"	"null"	"null"	"[narrative text, table]"	"Ventajas e inconvenientes de las redes sociales - Anabel"	"Presentación enriquecida (y gratis) sobre Ventajas e inconvenientes de las redes sociales. Se hace un recorrido por algunas de las carencias que pueden presentar el uso de las redes sociales desde un punto de vista de la privacidad, el uso inapropiado de información, respeto a los derechos de autor, suplantación de la personalidad, etc. Pero todo desde una visión que permita el aprovechamiento y la capacidad de trabajar en red y poder desarrollar trabajos colaborativos a través de procesos virtuales."	">18"
"http://educainternet.es/excursions/258"	"es"	"null"	"null"	"[narrative text, table]"	"Grooming - Alumna29 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Grooming. "	">18"
"http://educainternet.es/excursions/296"	"es"	"null"	"null"	"[narrative text, table]"	"Ciberacoso - Alumna31 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Ciberacoso. "	">18"
"http://educainternet.es/excursions/156"	"es"	"null"	"null"	"[narrative text, table]"	"Ciberbullying - Daniel"	"Presentación enriquecida (y gratis) sobre Ciberbullying. En esta excursión realizamos una aproximación al ciberbulluying"	">18"
"http://educainternet.es/excursions/269"	"es"	"null"	"null"	"[narrative text, table]"	"Tecnoadicciones - Alumna47 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Tecnoadicciones. "	">18"
"http://educainternet.es/excursions/299"	"es"	"null"	"null"	"[narrative text, table]"	"Ciberacoso - Alumna54 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Ciberacoso. "	">18"
"http://educainternet.es/excursions/53"	"es"	"null"	"null"	"[narrative text, table]"	"Consejos seguros en la red - REYES"	"Presentación enriquecida (y gratis) sobre Consejos seguros en la red. Con contenido de:

-http://www.maestrodelacomputacion.net/10-consejos-para-navegar-seguros-por-internet/
-http://es.wikipedia.org/
-https://www.google.es/search?{google:acceptedSuggestion}oq=la+segurida+de+tus+hijos+en+lared&sourceid=chrome&ie=UTF-8&q=la+segurida+de+tus+hijos+en+lared"	">18"
"http://educainternet.es/excursions/114"	"es"	"null"	"null"	"[narrative text, table]"	"Quitar publicidad no deseada de nuestro PC con adwcleaner - Alfonso Gutiérrez"	"Presentación enriquecida (y gratis) sobre Quitar publicidad no deseada de nuestro PC con adwcleaner. Una solución, que funciona, para quitar ventanas de publicidad y otro malware que se puede instalar en nuestro ordenador"	">18"
"http://educainternet.es/excursions/98"	"es"	"null"	"null"	"[narrative text, table]"	"Safe Internet Use - Mª Elena Martín Martín"	"Presentación enriquecida (y gratis) sobre Safe Internet Use.   Use of some strategies to stay safe on the Internet"	">18"
"http://educainternet.es/excursions/193"	"es"	"null"	"null"	"[narrative text, table]"	"GROOMING - pepa"	"Presentación enriquecida (y gratis) sobre GROOMING. Abuso de adultos a través de la red a menores"	">18"
"http://educainternet.es/excursions/78"	"es"	"null"	"null"	"[narrative text, table]"	"Las nuevas adicciones - Jesús"	"Presentación enriquecida (y gratis) sobre Las nuevas adicciones. "	">18"
"http://educainternet.es/excursions/44"	"es"	"null"	"null"	"[narrative text, table]"	"GUÍA  RÁPIDA  PARA  PADRES e HIJOS  DESORIENTADOS - Mª Antonia Muñoz Escobar"	"Presentación enriquecida (y gratis) sobre GUÍA  RÁPIDA  PARA  PADRES e HIJOS  DESORIENTADOS. Vamos a intentar dar unos consejos prácticos (pautas, límites, horarios) sobre el uso de Internet por parte de nuestros hijos:

1) El uso del móvil.

2) Mensajería instantanea.

3) Iniciación en el uso de las redes sociales."	">18"
"http://educainternet.es/excursions/207"	"es"	"null"	"null"	"[narrative text, table]"	"Los peligros de Internet - Francisco Javier Ruiz"	"Presentación enriquecida (y gratis) sobre Los peligros de Internet. Excursión para alumnos de 5º o 6º de Primaria para conocer y prevenir peligros en Internet."	">18"
"http://educainternet.es/excursions/295"	"es"	"null"	"null"	"[narrative text, table]"	"TECNOADICCIONES - Alumna25 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre TECNOADICCIONES. Adictos a dispositivos en la red"	">18"
"http://educainternet.es/excursions/55"	"es"	"null"	"null"	"[narrative text, table]"	"TRANQUILIDAD Y CONFIANZA EN TUS HIJOS - CARMEN"	"Presentación enriquecida (y gratis) sobre TRANQUILIDAD Y CONFIANZA EN TUS HIJOS.  CON CONTENIDO DE:
http://www.juntadeandalucia.es/averroes/sanpedro/sp/usointernet.html
http://recursostic.educacion.es/observatorio/web/eu/software/software-general/909-monografico-control-parental?start=1
https://www.google.es/search?q=TRANQUILIDAD+Y+CONFIANZA+EN+LOS+HIJOS&tbm=isch&imgil=OjLDFpN7upTRyM%253A%253BunutUL--oVEIxM%253Bhttp%25253A%25252F%25252Feducainternet.es%25252Fexcursions%25252F55&source=iu&pf=m&fir=OjLDFpN7upTRyM%253A%252CunutUL--oVEIxM%252C_&usg=__jUdeeALJH0U-rJ-5z-Sp0zhdBJI%3D&biw=1280&bih=923&ved=0CD0Qyjc&ei=8sowVeaQNqjU7AaM2YDgDg#imgrc=OjLDFpN7upTRyM%253A%3BunutUL--oVEIxM%3Bhttp%253A%252F%252Feducainternet.es%252Fpictures%252F135.jpeg%3Bhttp%253A%252F%252Feducainternet.es%252Fexcursions%252F55%3B278%3B209A"	">18"
"http://educainternet.es/excursions/4"	"es"	"null"	"null"	"[narrative text, table]"	"Internet: Estructura y Topología - Aldo Gordillo"	"Presentación enriquecida (y gratis) sobre Internet: Estructura y Topología. Explicación de la estructura general de Internet y su topología. Redes de acceso y redes locales. Incluye ejercicios de autoevaluación interactivos. Contenidos para la asignatura ""Tecnologías de la Información y la Comunicación"" de 2º de Bachillerato."	">18"
"http://educainternet.es/excursions/197"	"es"	"null"	"null"	"[narrative text, table]"	"THE PHONBIES - Silvia"	"Presentación enriquecida (y gratis) sobre THE PHONBIES. Experimentando con la tecnología nos encontramos en un momento intenso de cambios, desconocemos las edades más o menos apropiadas y empezamos a encontrarnos con problemas de conducta, de vista y posturales, problemas de COMPRENSIÓN LECTORA (asistiendo, al mismo tiempo, al enriquecimiento de nuevas formas de competencia lectora). 
EN EL GRAN CAPITÁN, CENTRO TECNOLÓGICO, HEMOS ANALIZADO ESTA COMPETENCIA LECTORA PARA QUE SIRVA COMO EJEMPLO DE QUE UN USO RESPONSABLE DE LAS TECNOLOGÍAS PUEDE MEJORAR LA COMPETENCIA LECTORA."	">18"
"http://educainternet.es/excursions/195"	"es"	"null"	"null"	"[narrative text, table]"	"OVERSHARING - Mª Carmen Martínez Fuentes"	"Presentación enriquecida (y gratis) sobre OVERSHARING. SOBREEXPOSICIÓN DE MENORES EN LA RED POR PARTE DE SUS PADRES"	">18"
"http://educainternet.es/excursions/34"	"es"	"null"	"null"	"[narrative text, table]"	"Ciberacoso - julian bachiller carramiñana"	"Presentación enriquecida (y gratis) sobre Ciberacoso. Diversos aspectos del ciberacoso y referencia a otras agresiones a través de la red"	">18"
"http://educainternet.es/excursions/242"	"es"	"null"	"null"	"[narrative text, table]"	"Sexting - Alumno26 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Sexting. "	">18"
"http://educainternet.es/excursions/151"	"es"	"null"	"null"	"[narrative text, table]"	"INTERNET: GUÍA BÁSICA PARA PADRES Y EDUCADORES - amaia lopez inchaurbe"	"Presentación enriquecida (y gratis) sobre INTERNET: GUÍA BÁSICA PARA PADRES Y EDUCADORES. Información básica sobre las Tics y un uso seguro y responsable de Internet para educar a nuestros menores."	">18"
"http://educainternet.es/excursions/163"	"es"	"null"	"null"	"[narrative text, table]"	"Prevenir la Tecnoadicción - MARTA SIGUERO"	"Presentación enriquecida (y gratis) sobre Prevenir la Tecnoadicción. En el entorno familiar, cómo y cuándo detectar que el uso de las TIC es desmesurado, adictivo , compulsivo. Consejos para un uso saludable de internet."	">18"
"http://educainternet.es/excursions/39"	"es"	"null"	"null"	"[narrative text, table]"	"EXPLORANDO TWITTER PARA USO EDUCATIVO CON ADOLESCENTES - OSCAR"	"Presentación enriquecida (y gratis) sobre EXPLORANDO TWITTER PARA USO EDUCATIVO CON ADOLESCENTES. Mi idea es la de ir descubriendo formas en que usar esta red social para trabajar con mis chicos/as de la ESO y Bachillerato, no sólo la asignatura de INGLÉS que imparto, sino también para acercar la labor tutorial y traspasar los límites espacio-temporales de los canales habituales de enseñanza-aprendizaje. "	">18"
"http://educainternet.es/excursions/186"	"es"	"null"	"null"	"[narrative text, table]"	"TECNOADICCIONES - Delia"	"Presentación enriquecida (y gratis) sobre TECNOADICCIONES. Decripción y pequeño análisis de las distintas tecnoadicciones."	">18"
"http://educainternet.es/excursions/304"	"es"	"null"	"null"	"[narrative text, table]"	"Protección ante virus y fraudes - Alumno38"	"Presentación enriquecida (y gratis) sobre Protección ante virus y fraudes. Trabajo sobre los riegos a los que nos exponemos al navegar o comprar por internet"	">18"
"http://educainternet.es/excursions/62"	"es"	"null"	"null"	"[narrative text, table]"	"¡Cuidado con lo que subes a tus redes sociales! - Diego Romero"	"Presentación enriquecida (y gratis) sobre ¡Cuidado con lo que subes a tus redes sociales!. Consecuencias legales de publicaciones en Internet. Consejos de privacidad."	">18"
"http://educainternet.es/excursions/283"	"es"	"null"	"null"	"[narrative text, table]"	"Sexting - Alumna48 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Sexting. Explicación de qué es el sexting"	">18"
"http://educainternet.es/excursions/278"	"es"	"null"	"null"	"[narrative text, table]"	"SUPLANTACIÓN DE IDENTIDAD - Alumna33 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre SUPLANTACIÓN DE IDENTIDAD. Excursión informativa sobre los peligros de la suplantación de identidad en internet."	">18"
"http://educainternet.es/excursions/236"	"es"	"null"	"null"	"[narrative text, table]"	"Charla uso seguro de las TIC - Enrique"	"Presentación enriquecida (y gratis) sobre Charla uso seguro de las TIC. Material de apoyo para una charla sobre uso seguro y responsable de las TIC."	">18"
"http://educainternet.es/excursions/316"	"es"	"null"	"null"	"[narrative text, table]"	"Tecnoadicciones - Alumna53 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Tecnoadicciones. Información sobre las tecnoadicciones, como prevenirlas, sus tipos y que hacer ante un caso"	">18"
"http://educainternet.es/excursions/81"	"es"	"null"	"null"	"[narrative text, table]"	"La identidad en Internet. El nick. - Aida Fernández"	"Presentación enriquecida (y gratis) sobre La identidad en Internet. El nick.. Sobre la importancia de la privacidad y la identidad en Internet."	">18"
"http://educainternet.es/excursions/277"	"es"	"null"	"null"	"[narrative text, table]"	"GROOMING  - Alumna32 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre GROOMING . "	">18"
"http://educainternet.es/excursions/276"	"es"	"null"	"null"	"[narrative text, table]"	"Grooming - Alumna52 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Grooming. Información sobre el Grooming"	">18"
"http://educainternet.es/excursions/10"	"es"	"null"	"null"	"[narrative text, table]"	"Grooming: ciberacoso sexual a niños/as - Lourdes"	"Presentación enriquecida (y gratis) sobre Grooming: ciberacoso sexual a niños/as. El grooming (en español «acicalar») hace referencia a una serie de conductas y acciones deliberadamente emprendidas por un adulto con el objetivo de ganarse la amistad de un menor de edad, creando una conexión emocional con el mismo, con el fin de disminuir las inhibiciones del niño y poder abusar sexualmente de él. "	">18"
"http://educainternet.es/excursions/196"	"es"	"null"	"null"	"[narrative text, table]"	"USO DE LAS TIC: Beneficios y Riesgos. - Iván Vela"	"Presentación enriquecida (y gratis) sobre USO DE LAS TIC: Beneficios y Riesgos.. Beneficios y Riesgos del uso de las Tecnologías de la Información y Comunicación."	">18"
"http://educainternet.es/excursions/228"	"es"	"null"	"null"	"[narrative text, table]"	"Netiqueta : Normas de Uso en Internet - Juanjo"	"Presentación enriquecida (y gratis) sobre Netiqueta : Normas de Uso en Internet. "	">18"
"http://educainternet.es/excursions/286"	"es"	"null"	"null"	"[narrative text, table]"	"Protección contra virus y fraudes - Alumno12 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Protección contra virus y fraudes. Se hablará fundamentalmente de los virus informáticos así como de su prevención y los métodos de actuación ante el contagio del ordenador."	">18"
"http://educainternet.es/excursions/121"	"es"	"null"	"null"	"[narrative text, table]"	"La psicologia adolescente - Estefania"	"Presentación enriquecida (y gratis) sobre La psicologia adolescente. Análisis del pensamiento y sentimientos en los adolescentes para entender mejor sus intereses y forma de reaccionar."	">18"
"http://educainternet.es/excursions/226"	"es"	"null"	"null"	"[narrative text, table]"	"Acceso a contenidos inapropiados - Manuela"	"Presentación enriquecida (y gratis) sobre Acceso a contenidos inapropiados. Control de los contenidos inapropiados"	">18"
"http://educainternet.es/excursions/49"	"es"	"null"	"null"	"[narrative text, table]"	"La  labor docente   - Angela sierra"	"Presentación enriquecida (y gratis) sobre La  labor docente  . Como nos valoran, critican, hacen juicio de nosotros por las redes  sociales "	">18"
"http://educainternet.es/excursions/7"	"es"	"null"	"null"	"[narrative text, table]"	"Manual de un padre 2.0 - padres20.org - Lourdes"	"Presentación enriquecida (y gratis) sobre Manual de un padre 2.0 - padres20.org. Establecer un tiempo de uso y cumplirlo es un objetivo primordial para evitar una posterior dependencia. Planifica otro tipo de diversión en familia como excursiones, actividades deportivas, etc.
"	">18"
"http://educainternet.es/excursions/202"	"es"	"null"	"null"	"[narrative text, table]"	"La seguridad de tus archivos - Ignacio Arribas"	"Presentación enriquecida (y gratis) sobre La seguridad de tus archivos. Algunos consejos para proteger los datos personales en los archivos que se envían"	">18"
"http://educainternet.es/excursions/222"	"es"	"null"	"null"	"[narrative text, table]"	"COMUNIDADES PELIGROSAS - JOSE RAMON MOLINERO"	"Presentación enriquecida (y gratis) sobre COMUNIDADES PELIGROSAS. "	">18"
"http://educainternet.es/excursions/268"	"es"	"null"	"null"	"[narrative text, table]"	"Tecnoadicciones - Alumna45 Colegio Santa Joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Tecnoadicciones. "	">18"
"http://educainternet.es/excursions/41"	"es"	"null"	"null"	"[narrative text, table]"	"PERO, QUÉ ES LA NOMOFOBIA - Hipólito Marín"	"Presentación enriquecida (y gratis) sobre PERO, QUÉ ES LA NOMOFOBIA. Información básica sobre las alteraciones del comportamiento ante la falta o la posibilidad de la falta de nuestro dispositivo smartphone"	">18"
"http://educainternet.es/excursions/189"	"es"	"null"	"null"	"[narrative text, table]"	"CONTENIDOS INAPROPIADOS - nps"	"Presentación enriquecida (y gratis) sobre CONTENIDOS INAPROPIADOS. Existen páginas en Internet que plantean temas no adecuados para nadie y en especial para usuarios jóvenes. Es el caso de sitios que tratan de fomentar el racismo, violencia, terrorismo, armas, sectas, pornografía infantil, abusos infantiles, tráfico de drogas, anorexia o bulimia, etc. En muchos casos la policía descubre y cierra algunas de estas páginas pero a veces las tareas de investigación judicial llevan su proceso y estos sitios permanecen publicados durante un cierto periodo de tiempo. En otros casos los contenidos están reservados solo para personas adultas: pornografía, apuestas, etc."	">18"
"http://educainternet.es/excursions/182"	"es"	"null"	"null"	"[narrative text, table]"	"NOMOFOBIA - Abel Pichardo"	"Presentación enriquecida (y gratis) sobre NOMOFOBIA. Esta presentación se presenta como una introducción para trabajar con los alumn@s todo el tema relacionado con las tecnoadicciones y el uso responsable del teléfono móvil.
En la Slide 1: se introduce el tema llevando a los alumnos a qu ese den cuenta de que hay muchas adicciones en el mundo que les rodea.
En la Slide 2: se le muestra al alumno un vídeo con una serie de cuestiones a las que debe ir respondiendo de forma personal.
En la Slide 3: se ve que si la mayoría de mis respuestas son positivas puede ser que tengo un problema respecto a la dependencia que tengo del móvil, o si por el contrario son negativas (o los alumnos que en primer lugar han dado al positivo), ven que pautas pueden o deben seguir para hacer un uso responsable del móvil"	">18"
"http://educainternet.es/excursions/60"	"es"	"null"	"null"	"[narrative text, table]"	"Educación en valores también en internet - carlos"	"Presentación enriquecida (y gratis) sobre Educación en valores también en internet. Ideas para que los padresy educadores podamos educar en valores también a través del uso de internet."	">18"
"http://educainternet.es/excursions/284"	"es"	"null"	"null"	"[narrative text, table]"	"Suplantación de identidad - Alumna11 Colegio Santa joaquina de Vedruna FEC"	"Presentación enriquecida (y gratis) sobre Suplantación de identidad. "	">18"
"http://educainternet.es/excursions/227"	"es"	"null"	"null"	"[narrative text, table]"	"Telecomunicaciones, privacidad y ética - ROCIO"	"Presentación enriquecida (y gratis) sobre Telecomunicaciones, privacidad y ética. Se diseñan un par de sesiones de trabajo transversal en el aula de tecnología con el alumnado de 4º de la E.S.O. Como introducción al tema de las tecnologías de las telecomunicaciones, se propone a los alumnos reflexionar sobre la protección de datos y la importancia de preservar su privacidad y reputación cuando hagan uso de estas nuevas tecnologías."	">18"
"http://educainternet.es/excursions/233"	"es"	"null"	"null"	"[narrative text, table]"	"PELIGRO: CONTENIDO INAPROPIADO MENORES - Araceli"	"Presentación enriquecida (y gratis) sobre PELIGRO: CONTENIDO INAPROPIADO MENORES. Los riesgos que los juegos on-line pueden entrañar para niños y adolescentes."	">18"
